,date,review,rating,isEdited,userName,title,developerResponse
735,2020-07-03 20:20:03,Angry Birds is a great game. I really enjoy many qualities of this game.  It it is so hard once you have to feed your bird 30 apples.  I also think that this game is very annoying when it kicks me off when I don’t press anything. Also I worked so hard to get one key to unlock a new bird and it said that I had to get another one! I was so aggravated! I would recommend getting this game to many people but it is very annoying and not for the faint hearted.,5,False,Decatur Watermelon,Angry Birds: Friend or Foe?,
736,2021-07-17 20:18:10,Why dose this game have lifes its so annoying having to wait 25 mins just to play agian that is so dumb and also the game is too hard i can easily pass a level but nooooo one little pig has to just be alvie also the baby bird why you have to feed it every seconed and its do hard to get an apple i you expect us to play every day well i have things to do so i cant and while im away the baby bird is getting hungry and when i come back its going away and that is so annoying so pleas just fix that other than that the games great cause i would really love to keep playing and playing the game until im tierd but thats all fix that,1,False,my time wast wasted,Just why,
737,2021-07-14 07:47:12,"I will clearly list the good and bad about this game.
Good: the graphics is great and that’s about it.
Bad: the levels have 2 difficulties, either tutorial-like easy or impossibly difficult(without purchasing spells). The birds sequence is random, can’t plan before hand. Both of these are direct result of bad and lazy level design. Daily challenges and tower are complete jokes. For the cherry on top, you would see about an ad every 5 minutes. 
After deleting the game, only thing I miss is the original game and original season game. Difference between those two and this junk is night and day.",1,False,itis2010me,Bad experience for returning players from first version.,
738,2020-05-06 01:17:36,"Hello there you found me. This game get way to hard till I just don’t want anybody paying for anything and wanting to shut down this game forever. This game gets way to hard to even play. It’s nothing like the first game not at all. And I don’t get enough lives unlike the original when I have three lives when in this game I can only use a bird once and then have to get it back by getting an extra card. This game is just to hard. A lot of the levels I can do. But I’m stuck on this stupid boss y’all made and makes me want to kill my iPad. All I’m asking in the next update MAKE IT EZER ITS WAY TO HARD TO PLAY!!!!!

Also the hit box for the slingshot is way to small make it BIGGER",1,False,dog man 2010,Stupid game,
739,2020-03-19 18:52:36,"No joke, I ❤️ this game, but WHY does creating your own clan cost 350 GEMS?! Please fix this, and while your at it, please do bring back to the App Store the games below:

Angry Birds Classic: I’m really missing the original Angry Birds game, especially the Short fuse world.
Angry Birds Stella: While this game is a bit on the girly side, (no offence) I really liked that game, and I want it to come back to the App Store, especially because there was a World 3 that you guys never got finished.
Angry Birds Go!: This was one of my favorite Angry Birds games. I have Telepods for that game as well, but now they’re completely useless.
Angry Birds Star Wars II: Simular to Angry Birds Go!, I have telepods for that game, and now they’re completely useless. I’m a Star Wars fan as well, sooooooo. YAH.
Angry Birds Action: I never got a chance to play it. =,(
Angry Birds Space: It was my favorite game by far, and I really miss it. D,X

Anyway, I hope you’ve taken the time to read this review, and if you can’t do the things listed above, I hope you’ve at least thought about it Rovio.

Sincerely, DAVIN.",1,False,DAViN_J,TOO EXPENSIVE TO CREATE A CLAN!,
740,2019-01-25 22:00:34,I saw a lot of reviews with people saying you have to buy coins to win. Not true! I win all the tournaments in my league pretty much. I haven’t bought coins yet. You can get an extra life or prize by watching an ad. They still make money if you watching that ad. So it’s not just geared at people who buy stuff. Also you have to get good at it. I beat people in tournaments that have a bunch of extra spells when I don’t. Great game and seriously addictive.,5,False,Kartoonitoon,Love this game!,
741,2020-02-05 22:42:04,"A few years ago I was enamored with this game. It was fun, and I didn’t mind the occasional ad. And I played it to the very end. I started this one a few days ago and I am fed up with the constant harassment for cash or ads. And the rising level of difficulty with the associated requirement of payment to continue game play is terribly annoying. And this is only one of the many differences between the original birds and Birds 2. I’ve had enough, I’ll make it a point to avoid games by this author. While I recommended the original game to all of my friend in the past , I will suggest to my friends that they avoid this one.",1,False,mike.4869,Angry birds 2 is NOT like the original,
742,2019-10-03 13:53:59,I continue to have extreme issues with the game continuing to tell me that I am not connected to the Internet and then I need to re-try my connection. I am using an iPhone and also I am tapped into the Internet service which provides Wi-Fi in my home. I continue to get these messages saying that different aspects of the game or down for construction and other aspects of the application continue to say that I do not have a Wi-Fi/internet connection. This is very frustrating.,4,False,IBMason,Issues with internet connection,
743,2022-01-13 23:52:57,Some complaints from my friends saying your levels are “too easy”. Is it possible you can make the levels + arena pvp harder. Overall I’m satisfied of your game & events. If you know how people are who not just want fun but “over the top”. My suggestion is that you should add a “Frenzy Mode” on pvp. Things blowing up high point multiplier and all of that. Your choice just my opinion.,5,False,G.T 123,Best game! Just missing something,
744,2018-10-24 10:18:33,"This game used to be great until they added clans, hatchlings and mighty eagles boot camp. You need a Facebook acount to use those. Before they added those you could do pretty much anything on there without a Facebook acount. But when I found out that you needed a facebook acount for them I was really disappointed. This isn’t a problem for some people. But what about kids. Not very many kids have a Facebook acount. This is really a kids game if you need a Facebook acount to do a lot of the cool and fun stuff in the game this game is a lot better now. You don’t need Facebook for clans, mighty eagles bootcamp, and the hatchling. Thank you for changing this",1,False,anonamus person,Good until they started adding the clans and that stuff,
745,2022-12-15 17:53:16,"Used to love this game when it was first released. Recently searched for it to play again. The game is addictive since there are so many levels and competitions. If you have almost won but run out of birds, you have to buy gems for more opportunities. You don’t lose just that level, but all the progress you made to achieve the level. Manipulates the emotions to keep buying gems. Finally am feeling disgusted and angry at self after wasting too much hard earned money. Will delete app and cut my losses. This game costs $6.99, but easily can have player spending multiple paychecks.

DON’T PURCHASE",1,False,ploy to get your money,This game wants your hard earned money,
746,2021-04-01 23:57:08,"Rovio has updated this game and made it almost perfect! I love the clans because you can play and compete with your friends. The spells are great, and I love that you can decide what birds to unlock. The spells are helpful, and I like how you get a tutorial for each bird/spell. But long story short, good graphics, gameplay, glitch fixes, and so much more! I hope if you are reading this, you enjoy this great series as much as I do!",5,False,The 1 time rater,Great comeback!,
747,2022-01-03 00:08:32,You are welcome to come in for me tomorrow at noon or noon at the latest and then I can pick you up from work tomorrow and I will let you know if you need help for help or help help me get to the store or help help with the phone and I need help for you and I can do that to help help for you help help me get help and get it to you so I don’t know if it was a long time for us but if I don’t help me get my phone you will need me help you and help help with your phone help for me and help help with your phone help for me help with help and I need to get a help for you to be able to get it back in time for your phone and phone call if I can do something with you or something to,1,False,Stacie2187,I,
748,2020-03-30 18:35:21,This game is amazing every time I go on a trip I play this I love that it doesn’t need WiFi I am almost to level 275 it gets harder when you progress which is to be expected this is a personal opinion but when you set the game down for a bit at a high level when you get back to it it’s even harder I use to breeze through every level now I have think harder because I lost the skill I used to have,5,False,Riggles25,This is pure awesomeness,
749,2020-06-10 19:04:55,"I’m very disappointed with recent changes to the game which are designed to benefit only the top level players and those who spend a lot for play to win. Since they started giving extra bird cards for MEBC by beating the daily challenge and King Pig Panic, the difficulty level of the daily challenge has become ridiculously hard with today’s daily challenge having 6 rooms in the last stage. I use to spend some money on the game, but I won’t be anymore. Shame on the greediness of this game when people are already struggling during a difficult time. It has become quite obvious that Rovio cares nothing about their players.",1,False,Bellterrier,Disappointing Changes Are Ruining the Game,
750,2018-06-24 13:58:11,"This game is very addictive, I play it almost every day when I have the chance! Downside is we should get bonuses for logging in every day like 10 to up to 500 feathers,And I wish we could do a lot more in the game like design our own sling shots and have more chances to upgrade our egg instead of waiting for so long to feed it we should be able to interact with it and at least have practice with it. I hope you guys make Angry Birds 3..",5,False,MoneyOwnsThisTown,Angry birds 2,
751,2019-04-15 14:35:04,"App research is part of my job. This is easily a 5-star production which is expected of a giant like rovio.

My issue is with the ethics of the pay wall. They make 50+ levels for all skill levels but then through random level generation, strategically placed “bonus cards”, and a steep increase in level difficulty through not providing enough birds, your child is urged to spend real money because there are “only x more piggies left!” If you don’t pay then the mafia pigs do an overly exaggerated chuckle in the dimly lit background, taunting the player; personally I think it’s hilarious, but I would caution any parent that this game could easily end up costing them 20-50 bucks.",1,False,jacksonkr_,"Great game, potential money pit",
752,2018-01-27 23:05:11,"I can't say how great this game is, I love angry birds and this sequel is amazing! Online mode, dressing up the birds, and the loot game, a new feature to every angry birds game since, honestly the card feature has some redeeming stuff but also some flaws, also there isn't a in a in app purchase to disable ads or spend gems watch a video or pay to get more hearts, but everything else is amazing.
Don't say you're a true Angry Birds fan until you play this game.",5,False,Calan Theawesomemario kid,An amazing sequel to an amazing game.,
753,2018-05-28 00:41:17,"Hi! I’m pretty happy with the game... but it has more cons than pros. It gives me all these new things, and updates to bigger,better kind of expensive things. It has all this new stuff but doesn’t really tell you how to use/do them. I remember being a little kid and playing on my dad’s device and it being easy in a sense how you could tap on a level and play whenever you want, then not have to buy anything if you didn’t want to. So I really just want an explanation or the old, easy, fun angry birds so if I’m bored I could just play. Thank you, you are so fun. Bye!  😄",3,False,Doodleoodlebop3241,Confusing,
754,2022-02-19 00:54:01,"I love this game. It’s pretty good. There should be some more extra birds. What about ice bird from angry birds space? Courtney and Gary from Angry birds reloaded? Or even blu from Angry bird Rio. Please make this happen rovio. I know it might be hard to get blu from blue sky since they’re owned by Disney now. Or even better, super hero skins from Angry birds space? Like super red, laser bird, lightning birds, etc. and even silver and Matilda can have space skins as well. Please make this a reality in a new update",5,False,Jj Gaming Tv,The best game ever,
755,2022-06-03 16:03:50,"The recent update has some great features like pick your own flock. However introducing an extra screen, asking if you’re sure you want to exit the round (and not to play on for extra rubies) is a really bad user experience.
It used to be Exit - Retry. And when you’re trying to exit to retry really fast, you automatically hit where Retry used to be and choose to continue playing for Rubies! Against your will! Seriously? Please get rid of that extra pop up. The exit button is on the top right and no one accidentally presses it anyway.",2,False,flyfial,Bad UX on the recent update,
756,2022-03-29 02:24:31,"This new game ruins almost everything that made the original great. The mechanics and graphics are fine, but the new system is unnecessary and lacks the dynamic, fun nature of the first game (multiple sets of levels, fun bonus campaigns that were easy to follow and added new elements, etc). The design is transparently composed to get the user to spend money on the game, and it follows the horrible trend of adding multiple hard-to-obtain in-game currencies that aren’t helpful unless you have an absurd amount of each of them. I hope to see angry birds classic on the app store again soon.",2,False,Goflyers03,The desecration of a classic,
757,2021-08-08 14:55:58,"I am so surprised this game has this high ratings. I would never let my children play this game. First, this is not the original simpler game I remember from when it first came out. You are constantly being bombarded by options to buy things. Constant flashy pop-ups telling you need to buy this or that, to get…who knows. It’s also overly complicated when it shouldn’t be this hard. Now, you’re getting flash cards and stupid hats that you must spend money to buy more of. This game wrecks of desperation to keep the money flowing. It’s sad really, we just want to fling some birds but I guess that’s way too easy at this point.",1,False,Sherryist,What Is Wrong?,
758,2021-06-10 23:47:26,"This game has only gotten worse , used to be one of my favorites but it’s all gone downhill since the last 2 years ! 
Administration refuses to listen to its fans and it’s all about the cheating so Rovio can pick you pocket, every upgrade has diminished the game, my clan members are dwindling and not playing at all, plus they’re not joining to fill vacancies Hope the investors are paying attention . Who ever is in charge is failing.
The arena is a ploy just to get you to spend money.
Rovio is the biggest cheat in the game ! I’ll never spend another dollar on this game .... Rovio ruined a great game with their greed~ I quit as one unhappy player",1,False,quicksandz,Greed has taken over this game !,
759,2021-04-15 20:05:15,"Why is it that your developers and engineers do NOTHING to stop or punish the players and clans who engage in rampant cheating and hacking?! This is ruining the experience for players like me and my clan who are dedicated to playing for fun in a fair game where we expect to have at least a reasonable chance of winning clan battles about half the time. Instead, we are almost always matched against Eastern European clans with vastly higher total clan FPs, which mysteriously increase enormously over the course of the clan battle. Please, Rovio, take responsibility for the conditions you have created, and which allows these bad apples to gain unfair advantage over honest players!",1,False,hydra8,"Excellent game, however",
760,2021-01-21 21:06:33,Every time I have used up my last bird it asks if i want to watch a short video to gain one more turn. Of course I’d take this for a shot at redemption before I use any of my gems. I watch the ad and instead I'm stuck watching the same ad and having to play the demo for a fat while cause at this point I’ve been waiting my whole life for this moment.,5,False,nilochoop,Misleading watch ads for extra bird,
761,2021-03-05 05:18:31,Rovio bring back the originals no one cares about this new crap if you really wanna make money bring the originals back please just at least bring back seasons I remember playing that everyday with my sister then I try and go play it again and it’s gone cause y’all got lazy and don’t wanna care about what started it all instead y’all adding crap to this already crap game. I mean it’s not bad but it’s not the greatness of the original which no matter how hard you try will not be replaced so please give us seasons or at least give us a collection pack of everything on PC or something it’s not that hard.,1,False,Brady 3232,Bring back Angry Birds seasons!!!,
762,2021-02-02 02:13:35,"I’ve played this game for a very long time. But with the last few updates I have had major problems! I have contacted many times about the issues. No reply. I go to the arena and it kicks me off, almost every time! I loose points, I try it again and same thing. Considering quitting!!! So disgusted with this. If Ive notified several times about this glitch- can’t I even get some kind of a reply? Am I the only o e having this issue???",4,False,DPitbull,Repeated Game problems !,
763,2020-05-31 16:23:36,"This is an amazing game. It is top notch, and everything is perfect. Simply superb app. Not too hard, not to easy, just in the middle. And it is also challenging. I can see the developer worked very hard on the game. And I applaud at this work of art.  My birds are in the master to pristine range and it gets harder to level them up, but I like it that way. But you should consider making the prices a bit cheaper. Other than that, perfect.👌 👍👏",5,False,👺🍱💩Bo Bo eats,Amazing,
764,2020-05-21 19:49:51,"Talk about an upgrade from its predecessor! You do get sucked into the gameplay Now we have a huge flock of new birds 🐦! Upgraded graphics, and numerous mini games! And insanely bonkers moments like an egg 🥚 hatching 🐣 and we have to constantly feed it apples 🍎! And the little Hatchling is next to the slingshot for every single mission! You people don’t have a babysitter??? 😂 You’d have to be a strict member of PETA to not have fun with this Game!",5,False,16 HORSES,Angry Birds has gone Cuckoo Crazy 😝,
765,2018-08-18 16:28:55,Getting very upset that every time I try to improve my sling shot I’m losing levels on my birds I Evan paid cash to buy the special offers that come with feathers to level up my birds then when I can buy hats my levels and power goes down on my birds I know that during the last arena battle I fought I had almost 400 power due to the levels of my birds and now I’m barley over 300 I have worked very hard on my game for nothing,5,False,sjdndbeusma,Losing levels on my birds,
766,2020-03-26 18:59:19,"You can’t beat it for first time fun. You also can’t beat it for creative ways to get you to spend money to “get better”. It’s all quite good (I have played it since it emerged from original AB), but... there are too many cheats, too many ways to get Rovio to side with cheaters once you get to top level clan play and the fun falls apart - upside is it takes a long time, or big bucks spent, to hit the top levels. Three stars for fun - the missing stars are lacking due to Rovio not following through at the top end.",3,False,hatchypapa,"Fun, costly & corrupt",
767,2019-07-24 13:04:17,"I’ve been an angry birds fan for the past 10 years. When i was 2, I would spend countless hours on angry birds. In 2012, bad piggies was released. I played that too. However, now there is a severe glitch. I look at the piggies on the sectors of levels, they glitch up and the game doesn’t know where anything is going, everything goes on top of everything, in the cake race this happens along on the purchase screens. Some of them are funny though. Overall, it’s a good game. But please fix this glitch!",4,False,Oyt999,Disturbing glitch,
768,2022-02-10 06:50:39,"I’ve been a huge HUGE fan of the angry birds franchise. However I’ve been running into a few small issues such as, the golden ducks or special event spell cards not working, and the app randomly quitting on me. It’s just been impeding my progress and it’s left me a little flustered. I know you guys will get it fixed in the future just a loyal customer delivering some honest feedback",5,False,An_Average_Cup.Of-Joe,"Long time player, first time reviewer",
769,2022-03-05 00:46:52,I just noticed today that the game won’t open like it usually does. I’m only able to see the picture where the loading screen is and nothing happens after waiting for a while.  Not sure what’s wrong. Tried a couple of troubleshooting options but still nothing.   Love the game but just a bit frustrated with it not working.,5,False,uhfhgfjhgjuh,Game not working.,
770,2021-08-18 11:53:50,"I’ve played this for several years now and have made little progress after I reached a certain point. It is the same thing over and over. Transitions are too long. Tower of fortune is a joke - if I already have the LEVEL 1 hat (doesn’t everybody) then just give me pearls and skip the crap. I have reached level 30 ONE time in about 4 years? Please, get rid of some of these annoying pauses and time wasters. Come up with something new.",4,False,Val-Virginia,Was fun now it’s boring,
771,2020-12-14 16:40:55,All those changes were made to the arena to make it a better playing game I’m finding it not at all as enjoyable as the previous arena game it seems a bit more difficult to score points than the previous arena the bird lineup really isn’t that good to play this arena game and the lack of spells just makes it not fun to play I’ve been playing Angry Birds since it’s inception and I’m just not too pleased with the changes that were made thank you very much,4,False,max thrush,The arena,
772,2020-08-26 21:19:03,"I’m never been able to get past level 15 on the Tower let alone the 4th!. Not manually not automatically. Pretty much every attempt ends on pick 2 with a pig. What’s the point of playing the hat events or trying to earn spells, other hats, etc? It’s designed to make you get frustrated enough to spend cash money just to burn it on tower attempts. I’ve said I will never pay in-app things but I have on this one and still get the shaft. You win, Angry Birds. I’m not spending anymore on this and I’ll definitely be spending less time.",3,False,perhapsnot2567,Tower of Fortune is rigged...hat wins are super rare,
773,2020-05-31 20:47:38,"I sincerely hope that one day Rovio is sued for its disgusting treatment of players. For many months I have been watching (and sometimes playing) the game in two different accounts. For one account it was definitely more favorable, with fewer so-called rooms at every level of Daily Challenge, with additional double feathers that one could get on the Arena, with more powerful Spell Cards at the exact same situations, with structures collapsing completely even with weaker birds, and so on. For the other account ... I had a feeling that at some moment even Total Destruction Card will leave behind a tiny pig that you’ll need to use another card to get rid of.",1,False,notafan2020,"Unfair, discriminatory game!",
774,2020-01-01 01:35:37,"Great job, deleting legitimate user reviews. I guess you can keep an artificially high rating that way! Not corrupt at all! The jist of my deleted review is, this game milks its players. Yet again talented developers are corrupted by greed. Deleting user reviews because they are critical is absolutely unforgivable.

Also the game will crash on you conveniently when you’re playing the gambling game Tower of Fortune and you won’t be credited back your gems. 

Oh yeah the gambling game. Where you can gamble gems that can be paid for with mommy’s credit card and hope to win prizes and more gems. And this game and its movies are marketed to children. Wonder how long you’ll get away with that?",1,False,Nickername00,They deleted my review,
775,2019-09-14 17:53:36,"What happened to the older games like Angry Birds Star Wars, or Bad Piggies, or Angry Birds GO? I mean the Star Wars one makes sense since Disney is being unforgivingly greedy about everything Star Wars, but the other two I just don’t get.

The game does need a little work though. Sometimes ads freeze before they open, and after each level the music skips like a scratched vinyl record(not sure if that’s just my phone though). 

Back to previous games however. It would be great to either bring back old games like the original Angry Birds or Bad Piggies. Like seriously, you remove all your old game except Angry Birds Transformers? That game has its own problems but that’s for a different review.

Honestly, you’re doing a decent job with this game. Challenging but not impossible, regardless of all these other bad reviews because of “cheating” and “greed”.",4,False,Hawkman2007,Good but...,
776,2018-10-14 20:29:12,"ROVIO HAS THE WORST CUSTOMER SERVICE. While playing in a Battle, I must have been reported by the other clan and was banned without any explanation. Customer Service finally replies and says they reserve the right not to inform WHY they’ve banned me. I didn’t cheat  but I guess that doesn’t matter. I’d been a loyal and true player for such a long time but that doesn’t matter either. 
I’ve spent actual money on this game because I loved it, played everyday, then one day - *POOF* BANNED FROM PLAYING, accused of cheating. 
So enjoy it while it lasts, don’t spend your money, and don’t be surprised if it happens to you. You’ve been warned. No wonder their stocks are doing that great",1,False,f.o.r.m.e,They’ll eventually ban you from playing,
777,2018-08-04 15:15:22,"I’ve done everything to find my wife on the game so that I can invite her to my clan and this game won’t let either of us do so. Signed into Facebook, deleted and reloaded the game again, sent invites via Facebook (we’ve both done these things) and still nothing. There’s nothing on any of the forums about this and no where but here to type in an issue that needs to be resolved. Also, my wife can’t join or make a clan- it just says “this option is unavailable.” I expect much more from a franchise like Angry Birds. One star and not spending a dime or watching a single ad is all I can do until these issues are resolved. Disappointed .",1,False,Dan81J,Finding friends,
778,2018-03-29 15:57:33,"Review #2: After the latest upgrade, the daily challenge crashes the program every single time it's launched. This game is quickly becoming a hassle to play...Get it corrected please! ASAP! 

Review #1: AB2 is a super fun game! The only downside I have to report is the chronic game crashes during ad playback, during arena matches, or during heavy animated graphic screens while connected to wifi (any wifi because I've experienced the same issue on multiple routers). The same problem doesn't happen near as much when I'm playing offline. The game seems to be pinging your server way too often during game play. Get it corrected please!",1,False,Jay1234678,Crashes way too often,
779,2022-03-06 13:51:03,"Can y’all get rid of the auto-end feature? Far too many times I fling my last bird and either it’s still doing damage, or the king pig is falling to its doom, and either I occasionally miss out on earning one more bird, or miss winning the level because of this horrible feature. It doesn’t cost real money unless you want or need to buy jewels. So my question is why is it there, and can we get rid of it, please?",4,False,SJP4G,Just a thought/suggestion…,
780,2020-12-11 18:40:49,"Should not have given five stars.  Like the game but it crashes all the time.  Have not been able to use the new features much because of this.  I am also thinking about not playing anymore because of this.  It has crashed on me sooooo many times, I am frustrated and continue to waste my time and resources because of the crashing.",5,False,maxx thunders,Rating comments,
781,2021-03-22 04:32:27,Look what you done look at all the pain you did do you know all those old Angry Birds games well why did you delete them like Angry Birds epic Angry Birds fight and to make matters worse I lost my Angry Birds Star Wars for the Nintendo DS I wander are you still working on the Angry Birds three the movie like I beat angry bird epic then and guess what you did delete the arena and delete the events I have angry bird fight on my mom‘s phone it was enjoyable until what you did it was 50 chance you or my mom you never care about your fans and you only care about the money and oh I wonder how do you feel what have you done😡😡😡,1,False,jaingn,What have you done to the old angry bird games,
782,2021-02-18 23:01:41,"Endless times of game freezing and then resetting. I lose spells and or rewards for completing a level or getting close to completing a level. This happens nearly every day. And btw, thanks for all the ads, especially the same ones over and over.
About done here. Seems that lately incentives for watching ads were reduced or not offered anymore. Feels like a money grab. 
For 3 weeks now, the arena doesn’t work. Game resets every time. Sometimes the arena will show first screen and then resets.",3,False,wanted someting that worked 13,Game locks up and reboots,
783,2021-02-05 18:27:52,I love the Old games like Angry Birds fight and angry Birds Stella and angry Birds go and Angry Birds rio And angry birds space and the angry birds Star Wars games and the original Angry Birds why did you delete the original from the play store and Apple store There is probably millions of fans they are praying for the old games to come back out I was so mad when Angry Birds fight was gone I really would appreciate if you bring back all these old Games do it for all your fans that love Angry Birds I saw another review that said Bring back the old games this would bring so much variety to these games,3,False,jadyn cool1,Fun game but really sad that the old games are gone,
784,2021-01-29 16:19:50,"The new arena is awful. I hate how they pick birds for you and now spells are allowed and that you lose 75% of the time. Not fun at all. Hard to keep track of how many stars you win. 

The hat system is too hard to achieve. Just getting to 10,000 black pearls takes forever to try to win the exotic hats, haven’t even finished collecting those to save for the legendary hat collection. 

Apples should be more widely available or win more when you win rounds. I can’t level up my chick without it going hungry and dying because it costs too many to keep alive. 

Tower of fortune is pointless. Let us just win spells, apples, pearls, feathers, gems without making us have to choose whether to watch an ad or use gems to keep going when you get the pig. 

Cheaters / hackers are always at the top of the score boards because they have money to blow on gems and pearls. Not fair.",3,False,biskitgeorgi,Still fun but,
785,2020-05-01 02:59:29,"This is a really fun game and I’d like to say to people who believe that guy who was saying it’s a gambling game, don’t listen to him. He is just grouchy because he is stuck on a level. Also, why attack this kids game and not the actual gambling games. The graphics and additions from game one are awesome.
All in all, I think this is a great game and don’t believe bad reviews. Oh and also if you play the game don’t buy gems, earn them. The loot boxes are free that way.",5,False,onyx prim,"Good game,bad reviews",
786,2020-08-24 20:26:46,"For starters, when you removed epic and the other old games you were caring for the money not the fans. You probably removed the older games because when you were developing the newer games they were not as successful as the old games. So you just want players to be attached to the newer games instead of the newer ones so you could get more money. But rovia, why would you do this? If you really wanted more money you should have kept the old games. Think about it, just to let you know I do NOT hate Rovia. It was just a stupid decision to remove the older games. Does anybody agree? Probably about 74% of the angry bird community agrees.",1,False,"Sincerley, An Angrybird Fan.",Great game but Rovia is just greedy.,
787,2019-12-03 19:57:14,This game is so much better than the first one the graphics are so much better and you need to get this if you are reading this if you liked the old one this one is just as good if not better! Great job creators when I first saw this game I thought it was terrible until I played it. Thank you if you read this 🙏. If you want to chill play this game and at least play three levels before you judge this brilliant magnificent game!!,5,False,pokemon buddy,Wow 😮,
788,2019-12-12 15:22:04,"Everything is so expensive. I hate that it costs 60 diamonds to play on and I only need one bird, so the other two are a waste. There are times where I play the daily king pig challenge, and I have to waste 60 diamonds just so he can roll around more and die. You guys should give us an option to pay 20 diamonds for a bird (or however many extra birds you may need). Also, hats are too expensive. Do you know how long it takes to save up 25,000 just to get one hat? Especially when the most we get is 100 majority of the time. Stop making everything so expensive!",2,False,Bella5887,I used to like this game,
789,2022-11-02 16:08:08,"This game is addicting and if you play it enough, you might start feeling like you are a contender. A word of warning, you will lose thousands if you chase the top 100 and you will also get the itch. The itch is a terrible plague that infects this game, it starts out as a mild irritation but, is capable of being a major pain in the wallet. There is no cure for the itch, developers have banned the itch but, the itch always returns.",5,False,Ravenswood ,Don’t get the itch,
790,2019-09-30 21:52:03,"I admit, it’s a fun game. But if you want a game that you don’t have to buy credits all this time to win, look elsewhere. Besides that there are two things about it that I hate. First, on many of the levels you can’t see the pigs very well. More than once I had to zoom (which doesn’t work very well) to find it. Next, the animations are annoying between rounds. They grey out the “next” and “back” buttons until their animations finish. Really? That is very poor design. I wish it were better as it would be fun to play. But I had to delete it as the novelty wore off after a couple weeks.",2,False,Asedfghufguigf,It’s “meh” at best.,
791,2018-12-26 19:47:37,"This game is extremely enjoyable, with beautiful cartoon graphics and enjoyable rewards Which is highly awesome. This game has many amazing things, but a few to improve on. My biggest concern about this game is the lives. If a player messes up a few times we are forced to wait 23 minutes just for one heart back. This is a huge flaw that prevents me from giving this game 5 stars. I love this game it’s just please do something about the dreadful lives you have to wait so long for.",4,False,TweeMantis,"Great, some flaws.....",
792,2018-10-27 05:03:58,"If you like watching the same ads over and over every 30 seconds, this is the game for you! Way too many ads!!! Then there is the constant push trying to get you to spend money to get a tin bit of digital stuff that you will use up in no time at all. Also, it loves to put you up against someone 25% or more stronger than you during tournament battles when you are close to winning a streak. To top it all off it’s occasionally glitchy so watch out! The game itself isn’t bad but I would never give them a dime with all I have stated above. Very sad, It’s all about the Greed!",2,False,Cnseifried,Ads ads and more ads,
793,2018-10-07 04:52:29,"It’s a phone game. Angry birds 2 fails to understand that. It’s painfully slow to open and 90% of the on screen content of this game is too distracting. I don’t care about ranking, cards, rupees, keys, maps, treasure, etc. it’s really annoying to have to navigate the interface just to play a level - Which by the way, on level 22 (I think) every bird I threw scored a hit on the boss pig but that didn’t seem to matter. His health meter didn’t budge. I burned through every single one of the “keep playing” cards. This game is literally pay to play. The levels are ok, but don’t waste your time on this game.",2,False,Sherri Swickard,Game is too complex for casual player,
794,2020-12-19 01:35:38,"Loved it up until u changed the arena! You could use all birds and all special cards/spells, now just 5 birds. Wont play any more unless that changes back. Not out of spite, because that was the best part. Played constantly because of arena. First thing I did after getting settled in at home after work. Played all aspects of the game so my birds would be stronger. So let me know when u change it back.🤙",5,False,Scarin42,Until u updated the arena.  Now it’s 1,
795,2022-10-24 13:22:01,"I am mostly unhappy with the clan events… As of late it seems cleanser not matched up with equal clans. Also, our clan does not pop up when people are looking for one like it used to. We always used to have new members bringing their total to 50… Now we have stayed at 25 with no new members. Many people in our clan have tried to complain with no action on the part of Angry Birds 2. I have played this game for almost 2 years… And was always my favorite until recently.",3,False,Kathy langer,Becoming unhappy with a Angry Birds 2,
796,2022-06-24 01:28:24,"The game has been designed to be too addictive and monetised, in my view. Rovio needs to be more socially responsible. I would suggest doing some background checks on the player and customising their algorithms accordingly. For example, if a player is clearly not financially well-off, they shouldn’t egg the player on to continue playing (by matching them with difficult opponents, for example) and purchasing gems. After spending close to a $1000 on the game, I have decided to call it quits.",3,False,Physsionist,Too financially incentivised,
797,2022-02-14 01:05:26,"Hi, I will come out and say this is a fantastic game. Level are challenging but not too hard, the only problem is occasional bugs. When I was playing earlier there was a bug for arena. Played and won and at the end of the match it said there was a problem and I didn’t get and of my points. I really like this game, but being unrewarded for winning (especially when high in ranked matches) it can make thing frustrating.",4,False,Atomic247,"Great, but has some probs",
798,2021-11-14 00:05:24,"The game has continuously  changed for the worse, it’s designed to get your money and the in app purchases are of NO hep to the players. It’s sad to see their fb page even. They have no interest in reaching out to players . The only time in 3 years I have ever gotten a freebie/gift is when the game has caused losses for layers and therefor robin will send a cheap chest or a few hundred feathers to layers. They don’t show appreciation  to players. They run events for the games anniversaries/birthday…  it’s not a party , there’s no thanks for coming here’s a goodie bag of cool erasers and smarties.",2,False,Shards0fwords,Do NOT allow  ur kids  any in app purchases,
799,2020-12-14 21:50:34,"Hate the new arena. Why would we lose so many points per each player we play ? I’ve been demoted twice. I literally can’t win at arena. Before this update I was happily sitting in the legendary circle. I liked the old one I could easily win diamonds now I have no idea how I’m going to win diamonds since I can’t win the area. The whole setup is just ridiculous. I hope this isn’t how you guys plan to keep it.

After reading reviews it’s obvious I’m not the only one. I hope developers take the bad reviews and decide to fix it. It’s obviously a money pit. Imagine during a pandemic, people are bored, and what does big money hungry companies think of !?? HOW TO TAKE YOUR MONEY.",1,False,Kambic,ARENA IS TRASH,
